Sweden,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                            ,100,379,428,416,437,381,392
Switzerland,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)               ,100,90,80,67,64,61,56
Switzerland,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)            ,100,100,94,75,73,73,64
Switzerland,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)    ,100,70,46,29,25,22,20
Switzerland,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                 ,100,87,103,110,115,117,115
Switzerland,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                          ,100,117,110,129,126,134,130
Switzerland,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)       ,100,118,118,116,128,126,121
Switzerland,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                             ,..,..,..,..,..,..,..
Switzerland,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                       ,100,94,89,72,73,69,67
Turkey,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                    ,100,83,76,55,53,59,60
Turkey,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                 ,..,..,..,..,..,..,..
