United States,Total Residential,Per dwelling energy intensity (index 2000)             ,100,96,97,89,84,84,89
United States,Total Residential,Per dwelling TC energy intensity (index 2000)          ,100,98,97,92,89,90,90
United States,Residential space heating,Per capita energy intensity (index 2000)       ,100,83,82,75,66,67,76
United States,Residential space heating,Per dwelling energy intensity (index 2000)     ,100,83,83,75,65,66,75
United States,Residential space heating,Per dwelling TC energy intensity (index 2000)  ,100,85,84,81,75,77,79
United States,Residential lighting,Per capita energy intensity (index 2000)            ,100,102,93,63,64,62,59
United States,Residential lighting,Per dwelling energy intensity (index 2000)          ,100,101,94,63,64,62,58
United States,Residential appliances,Per capita energy intensity (index 2000)          ,100,117,115,114,114,117,116
United States,Residential appliances,Per dwelling energy intensity (index 2000)        ,100,116,116,114,113,116,113
Brazil,Total Residential,Per capita energy intensity (index 2000)                     ,100,101,105,107,106,107,110
Brazil,Total Residential,Per dwelling energy intensity (index 2005)                   ,..,100,95,90,88,90,..
Brazil,Total Residential,Per dwelling TC energy intensity (index 2005)                ,..,100,95,90,88,90,..
Brazil,Residential space heating,Per capita energy intensity (index 2005)             ,..,..,..,..,..,..,..
Brazil,Residential space heating,Per dwelling energy intensity (index 2005)           ,..,..,..,..,..,..,..
Brazil,Residential space heating,Per dwelling TC energy intensity (index 2005)        ,..,..,..,..,..,..,..
Brazil,Residential lighting,Per capita energy intensity (index 2005)                  ,..,100,96,80,74,67,61
Brazil,Residential lighting,Per dwelling energy intensity (index 2005)                ,..,100,88,69,63,57,..
Brazil,Residential appliances,Per capita energy intensity (index 2005)                ,..,100,148,199,203,208,217
Brazil,Residential appliances,Per dwelling energy intensity (index 2005)              ,..,100,137,169,172,176,..
Chile,Total Residential,Per capita energy intensity (index 2000)                      ,100,95,102,70,76,75,78
Chile,Total Residential,Per dwelling energy intensity (index 2000)                    ,100,90,..,56,61,60,..
Chile,Total Residential,Per dwelling TC energy intensity (index 2000)                 ,100,90,..,56,61,60,..
Chile,Residential space heating,Per capita energy intensity (index 2010)              ,..,..,100,..,..,..,80
Chile,Residential space heating,Per dwelling energy intensity (index 2000)            ,..,..,..,..,..,..,..
Chile,Residential space heating,Per dwelling TC energy intensity (index 2000)         ,..,..,..,..,..,..,..
Chile,Residential lighting,Per capita energy intensity (index 2010)                   ,..,..,100,..,..,..,131
Chile,Residential lighting,Per dwelling energy intensity (index 2000)                 ,..,..,..,..,..,..,..
